% MTEX ODF
% crystal symmetry: "6/m"
% specimen symmetry: "-1"
% phi1    Phi     phi2    value
38.57143 157.50000 296.42857 0.00000
38.57143 157.50000 301.42857 0.00000
38.57143 157.50000 306.42857 0.00000
38.57143 157.50000 311.42857 0.00000
38.57143 157.50000 316.42857 0.00000
38.57143 157.50000 321.42857 0.00000
38.57143 157.50000 326.42857 0.00000
38.57143 157.50000 331.42857 0.00000
38.57143 157.50000 336.42857 0.00000
38.57143 157.50000 341.42857 0.00000
38.57143 157.50000 346.42857 0.00000
51.42857 157.50000 278.57143 0.00000
51.42857 157.50000 283.57143 0.00000
51.42857 157.50000 288.57143 0.00000
51.42857 157.50000 293.57143 0.00000
51.42857 157.50000 298.57143 0.00000
51.42857 157.50000 303.57143 0.00000
51.42857 157.50000 308.57143 0.00000
51.42857 157.50000 313.57143 0.00000
51.42857 157.50000 318.57143 0.00000
51.42857 157.50000 323.57143 0.00000
51.42857 157.50000 328.57143 0.00000
51.42857 157.50000 333.57143 0.00000
64.28571 157.50000 265.71429 0.00000
64.28571 157.50000 270.71429 0.00000
64.28571 157.50000 275.71429 0.00000
64.28571 157.50000 280.71429 0.00000
64.28571 157.50000 285.71429 0.00000
64.28571 157.50000 290.71429 0.00000
64.28571 157.50000 295.71429 0.00000
64.28571 157.50000 300.71429 0.00000
64.28571 157.50000 305.71429 0.00000
64.28571 157.50000 310.71429 0.00000
64.28571 157.50000 315.71429 0.00000
64.28571 157.50000 320.71429 0.00000
77.14286 157.50000 252.85714 0.00000
77.14286 157.50000 257.85714 0.00000
77.14286 157.50000 262.85714 0.00000
77.14286 157.50000 267.85714 0.00000
77.14286 157.50000 272.85714 0.00000
77.14286 157.50000 277.85714 0.00000
77.14286 157.50000 282.85714 0.00000
77.14286 157.50000 287.85714 0.00000
77.14286 157.50000 292.85714 0.00000
77.14286 157.50000 297.85714 0.00000
77.14286 157.50000 302.85714 0.00000
77.14286 157.50000 307.85714 0.00000
98.18182 162.50000 231.81818 0.00000
98.18182 162.50000 236.81818 0.00000
98.18182 162.50000 241.81818 0.00000
98.18182 162.50000 246.81818 0.00000
98.18182 162.50000 251.81818 0.00000
98.18182 162.50000 256.81818 0.00000
98.18182 162.50000 261.81818 0.00000
98.18182 162.50000 266.81818 0.00000
98.18182 162.50000 271.81818 0.00000
98.18182 162.50000 276.81818 0.00000
98.18182 162.50000 281.81818 0.00000
98.18182 162.50000 286.81818 0.00000
114.54545 162.50000 215.45455 0.00000
114.54545 162.50000 220.45455 0.00000
114.54545 162.50000 225.45455 0.00000
114.54545 162.50000 230.45455 0.00000
114.54545 162.50000 235.45455 0.00000
114.54545 162.50000 240.45455 0.00000
114.54545 162.50000 245.45455 0.00000
114.54545 162.50000 250.45455 0.00000
114.54545 162.50000 255.45455 0.00000
114.54545 162.50000 260.45455 0.00000
114.54545 162.50000 265.45455 0.00000
114.54545 162.50000 270.45455 0.00000
130.90909 162.50000 199.09091 0.00000
130.90909 162.50000 204.09091 0.00000
130.90909 162.50000 209.09091 0.00000
130.90909 162.50000 214.09091 0.00000
130.90909 162.50000 219.09091 0.00000
130.90909 162.50000 224.09091 0.00000
130.90909 162.50000 229.09091 0.00000
130.90909 162.50000 234.09091 0.00000
130.90909 162.50000 239.09091 0.00000
130.90909 162.50000 244.09091 0.00000
130.90909 162.50000 249.09091 0.00000
130.90909 162.50000 254.09091 0.00000
147.27273 162.50000 182.72727 0.00000
147.27273 162.50000 187.72727 0.00000
147.27273 162.50000 192.72727 0.00000
147.27273 162.50000 197.72727 0.00000
147.27273 162.50000 202.72727 0.00000
147.27273 162.50000 207.72727 0.00000
147.27273 162.50000 212.72727 0.00000
147.27273 162.50000 217.72727 0.00000
147.27273 162.50000 222.72727 0.00000
147.27273 162.50000 227.72727 0.00000
147.27273 162.50000 232.72727 0.00000
147.27273 162.50000 237.72727 0.00000
163.63636 162.50000 166.36364 0.00000
163.63636 162.50000 171.36364 0.00000
163.63636 162.50000 176.36364 0.00000
163.63636 162.50000 181.36364 0.00000
163.63636 162.50000 186.36364 0.00000
163.63636 162.50000 191.36364 0.00000
163.63636 162.50000 196.36364 0.00000
163.63636 162.50000 201.36364 0.00000
163.63636 162.50000 206.36364 0.00000
163.63636 162.50000 211.36364 0.00000
163.63636 162.50000 216.36364 0.00000
163.63636 162.50000 221.36364 0.00000
180.00000 162.50000 150.00000 0.00000
180.00000 162.50000 155.00000 0.00000
180.00000 162.50000 160.00000 0.00000
180.00000 162.50000 165.00000 0.00000
180.00000 162.50000 170.00000 0.00000
180.00000 162.50000 175.00000 0.00000
180.00000 162.50000 180.00000 0.00000
180.00000 162.50000 185.00000 0.00000
180.00000 162.50000 190.00000 0.00000
180.00000 162.50000 195.00000 0.00000
180.00000 162.50000 200.00000 0.00000
180.00000 162.50000 205.00000 0.00000
196.36364 162.50000 133.63636 0.00000
196.36364 162.50000 138.63636 0.00000
196.36364 162.50000 143.63636 0.00000
196.36364 162.50000 148.63636 0.00000
196.36364 162.50000 153.63636 0.00000
196.36364 162.50000 158.63636 0.00000
196.36364 162.50000 163.63636 0.00000
196.36364 162.50000 168.63636 0.00000
196.36364 162.50000 173.63636 0.00000
196.36364 162.50000 178.63636 0.00000
196.36364 162.50000 183.63636 0.00000
196.36364 162.50000 188.63636 0.00000
212.72727 162.50000 117.27273 0.00000
212.72727 162.50000 122.27273 0.00000
212.72727 162.50000 127.27273 0.00000
212.72727 162.50000 132.27273 0.00000
212.72727 162.50000 137.27273 0.00000
212.72727 162.50000 142.27273 0.00000
212.72727 162.50000 147.27273 0.00000
212.72727 162.50000 152.27273 0.00000
212.72727 162.50000 157.27273 0.00000
212.72727 162.50000 162.27273 0.00000
212.72727 162.50000 167.27273 0.00000
212.72727 162.50000 172.27273 0.00000
229.09091 162.50000 100.90909 0.00000
229.09091 162.50000 105.90909 0.00000
229.09091 162.50000 110.90909 0.00000
229.09091 162.50000 115.90909 0.00000
229.09091 162.50000 120.90909 0.00000
229.09091 162.50000 125.90909 0.00000
229.09091 162.50000 130.90909 0.00000
229.09091 162.50000 135.90909 0.00000
229.09091 162.50000 140.90909 0.00000
229.09091 162.50000 145.90909 0.00000
229.09091 162.50000 150.90909 0.00000
229.09091 162.50000 155.90909 0.00000
245.45455 162.50000 84.54545 0.00000
245.45455 162.50000 89.54545 0.00000
245.45455 162.50000 94.54545 0.00000
245.45455 162.50000 99.54545 0.00000
245.45455 162.50000 104.54545 0.00000
245.45455 162.50000 109.54545 0.00000
245.45455 162.50000 114.54545 0.00000
245.45455 162.50000 119.54545 0.00000
245.45455 162.50000 124.54545 0.00000
245.45455 162.50000 129.54545 0.00000
245.45455 162.50000 134.54545 0.00000
245.45455 162.50000 139.54545 0.00000
261.81818 162.50000 68.18182 0.00000
261.81818 162.50000 73.18182 0.00000
261.81818 162.50000 78.18182 0.00000
261.81818 162.50000 83.18182 0.00000
261.81818 162.50000 88.18182 0.00000
261.81818 162.50000 93.18182 0.00000
261.81818 162.50000 98.18182 0.00000
261.81818 162.50000 103.18182 0.00000
261.81818 162.50000 108.18182 0.00000
261.81818 162.50000 113.18182 0.00000
261.81818 162.50000 118.18182 0.00000
261.81818 162.50000 123.18182 0.00000
278.18182 162.50000 51.81818 0.00000
278.18182 162.50000 56.81818 0.00000
278.18182 162.50000 61.81818 0.00000
278.18182 162.50000 66.81818 0.00000
278.18182 162.50000 71.81818 0.00000
278.18182 162.50000 76.81818 0.00000
278.18182 162.50000 81.81818 0.00000
278.18182 162.50000 86.81818 0.00000
278.18182 162.50000 91.81818 0.00000
278.18182 162.50000 96.81818 0.00000
278.18182 162.50000 101.81818 0.00000
278.18182 162.50000 106.81818 0.00000
294.54545 162.50000 35.45455 0.00000
294.54545 162.50000 40.45455 0.00000
294.54545 162.50000 45.45455 0.00000
294.54545 162.50000 50.45455 0.00000
294.54545 162.50000 55.45455 0.00000
294.54545 162.50000 60.45455 0.00000
294.54545 162.50000 65.45455 0.00000
294.54545 162.50000 70.45455 0.00000
294.54545 162.50000 75.45455 0.00000
294.54545 162.50000 80.45455 0.00000
294.54545 162.50000 85.45455 0.00000
294.54545 162.50000 90.45455 0.00000
310.90909 162.50000 19.09091 0.00000
310.90909 162.50000 24.09091 0.00000
310.90909 162.50000 29.09091 0.00000
310.90909 162.50000 34.09091 0.00000
310.90909 162.50000 39.09091 0.00000
310.90909 162.50000 44.09091 0.00000
310.90909 162.50000 49.09091 0.00000
310.90909 162.50000 54.09091 0.00000
310.90909 162.50000 59.09091 0.00000
310.90909 162.50000 64.09091 0.00000
310.90909 162.50000 69.09091 0.00000
310.90909 162.50000 74.09091 0.00000
327.27273 162.50000 2.72727 0.00000
327.27273 162.50000 7.72727 0.00000
327.27273 162.50000 12.72727 0.00000
327.27273 162.50000 17.72727 0.00000
327.27273 162.50000 22.72727 0.00000
327.27273 162.50000 27.72727 0.00000
327.27273 162.50000 32.72727 0.00000
327.27273 162.50000 37.72727 0.00000
327.27273 162.50000 42.72727 0.00000
327.27273 162.50000 47.72727 0.00000
327.27273 162.50000 52.72727 0.00000
327.27273 162.50000 57.72727 0.00000
343.63636 162.50000 346.36364 0.00000
343.63636 162.50000 351.36364 0.00000
343.63636 162.50000 356.36364 0.00000
343.63636 162.50000 1.36364 0.00000
343.63636 162.50000 6.36364 0.00000
343.63636 162.50000 11.36364 0.00000
343.63636 162.50000 16.36364 0.00000
343.63636 162.50000 21.36364 0.00000
343.63636 162.50000 26.36364 0.00000
343.63636 162.50000 31.36364 0.00000
343.63636 162.50000 36.36364 0.00000
343.63636 162.50000 41.36364 0.00000
0.00000 162.50000 330.00000 0.00000
0.00000 162.50000 335.00000 0.00000
0.00000 162.50000 340.00000 0.00000
0.00000 162.50000 345.00000 0.00000
0.00000 162.50000 350.00000 0.00000
0.00000 162.50000 355.00000 0.00000
0.00000 162.50000 0.00000 0.00000
0.00000 162.50000 5.00000 0.00000
0.00000 162.50000 10.00000 0.00000
0.00000 162.50000 15.00000 0.00000
0.00000 162.50000 20.00000 0.00000
0.00000 162.50000 25.00000 0.00000
16.36364 162.50000 313.63636 0.00000
16.36364 162.50000 318.63636 0.00000
16.36364 162.50000 323.63636 0.00000
16.36364 162.50000 328.63636 0.00000
16.36364 162.50000 333.63636 0.00000
16.36364 162.50000 338.63636 0.00000
16.36364 162.50000 343.63636 0.00000
16.36364 162.50000 348.63636 0.00000
16.36364 162.50000 353.63636 0.00000
16.36364 162.50000 358.63636 0.00000
16.36364 162.50000 3.63636 0.00000
16.36364 162.50000 8.63636 0.00000
32.72727 162.50000 297.27273 0.00000
32.72727 162.50000 302.27273 0.00000
32.72727 162.50000 307.27273 0.00000
32.72727 162.50000 312.27273 0.00000
32.72727 162.50000 317.27273 0.00000
32.72727 162.50000 322.27273 0.00000
32.72727 162.50000 327.27273 0.00000
32.72727 162.50000 332.27273 0.00000
32.72727 162.50000 337.27273 0.00000
32.72727 162.50000 342.27273 0.00000
32.72727 162.50000 347.27273 0.00000
32.72727 162.50000 352.27273 0.00000
49.09091 162.50000 280.90909 0.00000
49.09091 162.50000 285.90909 0.00000
49.09091 162.50000 290.90909 0.00000
49.09091 162.50000 295.90909 0.00000
49.09091 162.50000 300.90909 0.00000
49.09091 162.50000 305.90909 0.00000
49.09091 162.50000 310.90909 0.00000
49.09091 162.50000 315.90909 0.00000
49.09091 162.50000 320.90909 0.00000
49.09091 162.50000 325.90909 0.00000
49.09091 162.50000 330.90909 0.00000
49.09091 162.50000 335.90909 0.00000
65.45455 162.50000 264.54545 0.00000
65.45455 162.50000 269.54545 0.00000
65.45455 162.50000 274.54545 0.00000
65.45455 162.50000 279.54545 0.00000
65.45455 162.50000 284.54545 0.00000
65.45455 162.50000 289.54545 0.00000
65.45455 162.50000 294.54545 0.00000
65.45455 162.50000 299.54545 0.00000
65.45455 162.50000 304.54545 0.00000
65.45455 162.50000 309.54545 0.00000
65.45455 162.50000 314.54545 0.00000
65.45455 162.50000 319.54545 0.00000
81.81818 162.50000 248.18182 0.00000
81.81818 162.50000 253.18182 0.00000
81.81818 162.50000 258.18182 0.00000
81.81818 162.50000 263.18182 0.00000
81.81818 162.50000 268.18182 0.00000
81.81818 162.50000 273.18182 0.00000
81.81818 162.50000 278.18182 0.00000
81.81818 162.50000 283.18182 0.00000
81.81818 162.50000 288.18182 0.00000
81.81818 162.50000 293.18182 0.00000
81.81818 162.50000 298.18182 0.00000
81.81818 162.50000 303.18182 0.00000
90.00000 167.50000 240.00000 0.00000
90.00000 167.50000 245.00000 0.00000
90.00000 167.50000 250.00000 0.00000
90.00000 167.50000 255.00000 0.00000
90.00000 167.50000 260.00000 0.00000
90.00000 167.50000 265.00000 0.00000
90.00000 167.50000 270.00000 0.00000
90.00000 167.50000 275.00000 0.00000
90.00000 167.50000 280.00000 0.00000
90.00000 167.50000 285.00000 0.00000
90.00000 167.50000 290.00000 0.00000
90.00000 167.50000 295.00000 0.00000
112.50000 167.50000 217.50000 0.00000
112.50000 167.50000 222.50000 0.00000
112.50000 167.50000 227.50000 0.00000
112.50000 167.50000 232.50000 0.00000
112.50000 167.50000 237.50000 0.00000
112.50000 167.50000 242.50000 0.00000
112.50000 167.50000 247.50000 0.00000
112.50000 167.50000 252.50000 0.00000
112.50000 167.50000 257.50000 0.00000
112.50000 167.50000 262.50000 0.00000
112.50000 167.50000 267.50000 0.00000
112.50000 167.50000 272.50000 0.00000
135.00000 167.50000 195.00000 0.00000
135.00000 167.50000 200.00000 0.00000
135.00000 167.50000 205.00000 0.00000
135.00000 167.50000 210.00000 0.00000
135.00000 167.50000 215.00000 0.00000
135.00000 167.50000 220.00000 0.00000
135.00000 167.50000 225.00000 0.00000
135.00000 167.50000 230.00000 0.00000
135.00000 167.50000 235.00000 0.00000
135.00000 167.50000 240.00000 0.00000
135.00000 167.50000 245.00000 0.00000
135.00000 167.50000 250.00000 0.00000
157.50000 167.50000 172.50000 0.00000
157.50000 167.50000 177.50000 0.00000
157.50000 167.50000 182.50000 0.00000
157.50000 167.50000 187.50000 0.00000
157.50000 167.50000 192.50000 0.00000
157.50000 167.50000 197.50000 0.00000
157.50000 167.50000 202.50000 0.00000
157.50000 167.50000 207.50000 0.00000
157.50000 167.50000 212.50000 0.00000
157.50000 167.50000 217.50000 0.00000
157.50000 167.50000 222.50000 0.00000
157.50000 167.50000 227.50000 0.00000
180.00000 167.50000 150.00000 0.00000
180.00000 167.50000 155.00000 0.00000
180.00000 167.50000 160.00000 0.00000
180.00000 167.50000 165.00000 0.00000
180.00000 167.50000 170.00000 0.00000
180.00000 167.50000 175.00000 0.00000
180.00000 167.50000 180.00000 0.00000
180.00000 167.50000 185.00000 0.00000
180.00000 167.50000 190.00000 0.00000
180.00000 167.50000 195.00000 0.00000
180.00000 167.50000 200.00000 0.00000
180.00000 167.50000 205.00000 0.00000
202.50000 167.50000 127.50000 0.00000
202.50000 167.50000 132.50000 0.00000
202.50000 167.50000 137.50000 0.00000
202.50000 167.50000 142.50000 0.00000
202.50000 167.50000 147.50000 0.00000
202.50000 167.50000 152.50000 0.00000
202.50000 167.50000 157.50000 0.00000
202.50000 167.50000 162.50000 0.00000
202.50000 167.50000 167.50000 0.00000
202.50000 167.50000 172.50000 0.00000
202.50000 167.50000 177.50000 0.00000
202.50000 167.50000 182.50000 0.00000
225.00000 167.50000 105.00000 0.00000
225.00000 167.50000 110.00000 0.00000
225.00000 167.50000 115.00000 0.00000
225.00000 167.50000 120.00000 0.00000
225.00000 167.50000 125.00000 0.00000
225.00000 167.50000 130.00000 0.00000
225.00000 167.50000 135.00000 0.00000
225.00000 167.50000 140.00000 0.00000
225.00000 167.50000 145.00000 0.00000
225.00000 167.50000 150.00000 0.00000
225.00000 167.50000 155.00000 0.00000
225.00000 167.50000 160.00000 0.00000
247.50000 167.50000 82.50000 0.00000
247.50000 167.50000 87.50000 0.00000
247.50000 167.50000 92.50000 0.00000
247.50000 167.50000 97.50000 0.00000
247.50000 167.50000 102.50000 0.00000
247.50000 167.50000 107.50000 0.00000
247.50000 167.50000 112.50000 0.00000
247.50000 167.50000 117.50000 0.00000
247.50000 167.50000 122.50000 0.00000
247.50000 167.50000 127.50000 0.00000
247.50000 167.50000 132.50000 0.00000
247.50000 167.50000 137.50000 0.00000
270.00000 167.50000 60.00000 0.00000
270.00000 167.50000 65.00000 0.00000
270.00000 167.50000 70.00000 0.00000
270.00000 167.50000 75.00000 0.00000
270.00000 167.50000 80.00000 0.00000
270.00000 167.50000 85.00000 0.00000
270.00000 167.50000 90.00000 0.00000
270.00000 167.50000 95.00000 0.00000
270.00000 167.50000 100.00000 0.00000
270.00000 167.50000 105.00000 0.00000
270.00000 167.50000 110.00000 0.00000
270.00000 167.50000 115.00000 0.00000
292.50000 167.50000 37.50000 0.00000
292.50000 167.50000 42.50000 0.00000
292.50000 167.50000 47.50000 0.00000
292.50000 167.50000 52.50000 0.00000
292.50000 167.50000 57.50000 0.00000
292.50000 167.50000 62.50000 0.00000
292.50000 167.50000 67.50000 0.00000
292.50000 167.50000 72.50000 0.00000
292.50000 167.50000 77.50000 0.00000
292.50000 167.50000 82.50000 0.00000
292.50000 167.50000 87.50000 0.00000
292.50000 167.50000 92.50000 0.00000
315.00000 167.50000 15.00000 0.00000
315.00000 167.50000 20.00000 0.00000
315.00000 167.50000 25.00000 0.00000
315.00000 167.50000 30.00000 0.00000
315.00000 167.50000 35.00000 0.00000
315.00000 167.50000 40.00000 0.00000
315.00000 167.50000 45.00000 0.00000
315.00000 167.50000 50.00000 0.00000
315.00000 167.50000 55.00000 0.00000
315.00000 167.50000 60.00000 0.00000
315.00000 167.50000 65.00000 0.00000
315.00000 167.50000 70.00000 0.00000
337.50000 167.50000 352.50000 0.00000
337.50000 167.50000 357.50000 0.00000
337.50000 167.50000 2.50000 0.00000
337.50000 167.50000 7.50000 0.00000
337.50000 167.50000 12.50000 0.00000
337.50000 167.50000 17.50000 0.00000
337.50000 167.50000 22.50000 0.00000
337.50000 167.50000 27.50000 0.00000
337.50000 167.50000 32.50000 0.00000
337.50000 167.50000 37.50000 0.00000
337.50000 167.50000 42.50000 0.00000
337.50000 167.50000 47.50000 0.00000
0.00000 167.50000 330.00000 0.00000
0.00000 167.50000 335.00000 0.00000
0.00000 167.50000 340.00000 0.00000
0.00000 167.50000 345.00000 0.00000
0.00000 167.50000 350.00000 0.00000
0.00000 167.50000 355.00000 0.00000
0.00000 167.50000 0.00000 0.00000
0.00000 167.50000 5.00000 0.00000
0.00000 167.50000 10.00000 0.00000
0.00000 167.50000 15.00000 0.00000
0.00000 167.50000 20.00000 0.00000
0.00000 167.50000 25.00000 0.00000
22.50000 167.50000 307.50000 0.00000
22.50000 167.50000 312.50000 0.00000
22.50000 167.50000 317.50000 0.00000
22.50000 167.50000 322.50000 0.00000
22.50000 167.50000 327.50000 0.00000
22.50000 167.50000 332.50000 0.00000
22.50000 167.50000 337.50000 0.00000
22.50000 167.50000 342.50000 0.00000
22.50000 167.50000 347.50000 0.00000
22.50000 167.50000 352.50000 0.00000
22.50000 167.50000 357.50000 0.00000
22.50000 167.50000 2.50000 0.00000
45.00000 167.50000 285.00000 0.00000
45.00000 167.50000 290.00000 0.00000
45.00000 167.50000 295.00000 0.00000
45.00000 167.50000 300.00000 0.00000
45.00000 167.50000 305.00000 0.00000
45.00000 167.50000 310.00000 0.00000
45.00000 167.50000 315.00000 0.00000
45.00000 167.50000 320.00000 0.00000
45.00000 167.50000 325.00000 0.00000
45.00000 167.50000 330.00000 0.00000
45.00000 167.50000 335.00000 0.00000
45.00000 167.50000 340.00000 0.00000
67.50000 167.50000 262.50000 0.00000
67.50000 167.50000 267.50000 0.00000
67.50000 167.50000 272.50000 0.00000
67.50000 167.50000 277.50000 0.00000
67.50000 167.50000 282.50000 0.00000
67.50000 167.50000 287.50000 0.00000
67.50000 167.50000 292.50000 0.00000
67.50000 167.50000 297.50000 0.00000
67.50000 167.50000 302.50000 0.00000
67.50000 167.50000 307.50000 0.00000
67.50000 167.50000 312.50000 0.00000
67.50000 167.50000 317.50000 0.00000
110.00000 172.50000 220.00000 0.00000
110.00000 172.50000 225.00000 0.00000
110.00000 172.50000 230.00000 0.00000
110.00000 172.50000 235.00000 0.00000
110.00000 172.50000 240.00000 0.00000
